"sk_evento","sk_grupo","sk_pessoa","sk_quadro_coluna","sk_data_evento","ocorrido_em","grupo","cartao_numero","acao","tipo_evento","coluna"
"7134","2","48","-1","20260612","2026-06-12T18:13:32.701Z","G02","360","add","rotulo","SIZE_M"
"7135","2","48","5","20260612","2026-06-12T18:14:23.138Z","G02","360","add","coluna","Backlog"
"7136","2","48","6","20260612","2026-06-12T18:16:24.207Z","G02","360","add","coluna","Doing"
"7137","2","48","5","20260612","2026-06-12T18:16:24.207Z","G02","360","remove","coluna","Backlog"
"7138","2","48","7","20260612","2026-06-12T18:57:06.671Z","G02","360","add","coluna","Waiting Review"
"7139","2","48","6","20260612","2026-06-12T18:57:06.671Z","G02","360","remove","coluna","Doing"
"7140","2","41","8","20260612","2026-06-12T23:15:55.085Z","G02","360","add","coluna","Review"
"7141","2","41","7","20260612","2026-06-12T23:15:55.085Z","G02","360","remove","coluna","Waiting Review"
"7142","2","41","8","20260612","2026-06-12T23:47:13.540Z","G02","360","remove","coluna","Review"
"7143","2","47","-1","20260612","2026-06-12T18:46:07.502Z","G02","361","add","rotulo","ART. 10"
"7144","2","47","-1","20260612","2026-06-12T18:46:07.502Z","G02","361","add","rotulo","DOCUMENTATION"
"7145","2","47","-1","20260612","2026-06-12T18:46:07.502Z","G02","361","add","rotulo","SIZE_M"
"7146","2","47","5","20260612","2026-06-12T18:46:21.347Z","G02","361","add","coluna","Backlog"
"7147","2","47","6","20260612","2026-06-12T18:46:24.056Z","G02","361","add","coluna","Doing"
"7148","2","47","5","20260612","2026-06-12T18:46:24.056Z","G02","361","remove","coluna","Backlog"
"7149","2","47","7","20260612","2026-06-12T21:35:09.848Z","G02","361","add","coluna","Waiting Review"
"7150","2","47","6","20260612","2026-06-12T21:35:09.848Z","G02","361","remove","coluna","Doing"
"7151","2","41","8","20260612","2026-06-12T23:47:05.360Z","G02","361","add","coluna","Review"
"7152","2","41","7","20260612","2026-06-12T23:47:05.360Z","G02","361","remove","coluna","Waiting Review"
"7153","2","41","8","20260613","2026-06-13T01:03:34.999Z","G02","361","remove","coluna","Review"
"7154","2","45","-1","20260612","2026-06-12T21:20:12.958Z","G02","362","add","rotulo","ART. 13"
"7155","2","45","-1","20260612","2026-06-12T21:20:12.958Z","G02","362","add","rotulo","DOCUMENTATION"
"7156","2","45","-1","20260612","2026-06-12T21:20:12.958Z","G02","362","add","rotulo","SIZE_M"
"7157","2","45","5","20260612","2026-06-12T21:21:39.938Z","G02","362","add","coluna","Backlog"
"7158","2","45","6","20260612","2026-06-12T21:21:41.600Z","G02","362","add","coluna","Doing"
"7159","2","45","5","20260612","2026-06-12T21:21:41.600Z","G02","362","remove","coluna","Backlog"
"7160","2","45","7","20260613","2026-06-13T00:55:44.674Z","G02","362","add","coluna","Waiting Review"
"7161","2","45","6","20260613","2026-06-13T00:55:44.674Z","G02","362","remove","coluna","Doing"
"7162","2","41","8","20260613","2026-06-13T01:03:44.586Z","G02","362","add","coluna","Review"
"7163","2","41","7","20260613","2026-06-13T01:03:44.586Z","G02","362","remove","coluna","Waiting Review"
"7164","2","41","8","20260613","2026-06-13T01:23:01.170Z","G02","362","remove","coluna","Review"
"7165","2","45","-1","20260612","2026-06-12T21:19:39.049Z","G02","363","add","rotulo","ART. 13"
"7166","2","45","-1","20260612","2026-06-12T21:19:39.049Z","G02","363","add","rotulo","DOCUMENTATION"
"7167","2","45","-1","20260612","2026-06-12T21:19:39.049Z","G02","363","add","rotulo","SIZE_M"
"7168","2","45","5","20260615","2026-06-15T13:35:21.331Z","G02","363","add","coluna","Backlog"
"7169","2","45","6","20260615","2026-06-15T13:35:22.964Z","G02","363","add","coluna","Doing"
"7170","2","45","5","20260615","2026-06-15T13:35:22.964Z","G02","363","remove","coluna","Backlog"
"7171","2","45","-1","20260615","2026-06-15T13:38:53.781Z","G02","363","remove","rotulo","ART. 13"
"7172","2","45","7","20260615","2026-06-15T13:52:42.818Z","G02","363","add","coluna","Waiting Review"
"7173","2","45","6","20260615","2026-06-15T13:52:42.818Z","G02","363","remove","coluna","Doing"
"7174","2","43","8","20260617","2026-06-17T18:46:09.426Z","G02","363","add","coluna","Review"
"7175","2","43","7","20260617","2026-06-17T18:46:09.426Z","G02","363","remove","coluna","Waiting Review"
"7176","2","43","8","20260617","2026-06-17T22:14:00.354Z","G02","363","remove","coluna","Review"
"7177","2","45","-1","20260612","2026-06-12T21:19:10.521Z","G02","364","add","rotulo","ART. 13"
"7178","2","45","-1","20260612","2026-06-12T21:19:10.521Z","G02","364","add","rotulo","DOCUMENTATION"
"7179","2","45","-1","20260612","2026-06-12T21:19:10.521Z","G02","364","add","rotulo","SIZE_M"
"7180","2","45","-1","20260615","2026-06-15T13:39:05.587Z","G02","364","remove","rotulo","ART. 13"
"7181","2","45","5","20260615","2026-06-15T13:52:46.704Z","G02","364","add","coluna","Backlog"
"7182","2","45","6","20260615","2026-06-15T13:52:48.610Z","G02","364","add","coluna","Doing"
"7183","2","45","5","20260615","2026-06-15T13:52:48.610Z","G02","364","remove","coluna","Backlog"
"7184","2","45","7","20260615","2026-06-15T14:07:50.972Z","G02","364","add","coluna","Waiting Review"
"7185","2","45","6","20260615","2026-06-15T14:07:50.972Z","G02","364","remove","coluna","Doing"
"7186","2","43","8","20260617","2026-06-17T18:46:11.430Z","G02","364","add","coluna","Review"
"7187","2","43","7","20260617","2026-06-17T18:46:11.430Z","G02","364","remove","coluna","Waiting Review"
"7188","2","43","8","20260617","2026-06-17T22:13:58.735Z","G02","364","remove","coluna","Review"
"7189","2","45","-1","20260612","2026-06-12T21:18:24.106Z","G02","365","add","rotulo","ART. 13"
"7190","2","45","-1","20260612","2026-06-12T21:18:24.106Z","G02","365","add","rotulo","DOCUMENTATION"
"7191","2","45","-1","20260612","2026-06-12T21:18:37.438Z","G02","365","add","rotulo","SIZE_M"
"7192","2","45","-1","20260615","2026-06-15T13:39:01.748Z","G02","365","remove","rotulo","ART. 13"
"7193","2","45","5","20260615","2026-06-15T14:07:54.423Z","G02","365","add","coluna","Backlog"
"7194","2","45","6","20260615","2026-06-15T14:07:56.763Z","G02","365","add","coluna","Doing"
"7195","2","45","5","20260615","2026-06-15T14:07:56.763Z","G02","365","remove","coluna","Backlog"
"7196","2","45","7","20260615","2026-06-15T14:23:01.525Z","G02","365","add","coluna","Waiting Review"
"7197","2","45","6","20260615","2026-06-15T14:23:01.525Z","G02","365","remove","coluna","Doing"
"7198","2","43","8","20260617","2026-06-17T18:46:06.439Z","G02","365","add","coluna","Review"
"7199","2","43","7","20260617","2026-06-17T18:46:06.439Z","G02","365","remove","coluna","Waiting Review"
"7200","2","43","8","20260617","2026-06-17T22:13:44.552Z","G02","365","remove","coluna","Review"
"7201","2","45","-1","20260612","2026-06-12T21:17:25.899Z","G02","366","add","rotulo","ART. 13"
"7202","2","45","-1","20260612","2026-06-12T21:17:25.899Z","G02","366","add","rotulo","DOCUMENTATION"
"7203","2","45","-1","20260612","2026-06-12T21:17:42.119Z","G02","366","add","rotulo","SIZE_M"
"7204","2","45","-1","20260615","2026-06-15T13:38:58.472Z","G02","366","remove","rotulo","ART. 13"
"7205","2","45","5","20260615","2026-06-15T14:11:27.712Z","G02","366","add","coluna","Backlog"
"7206","2","45","6","20260615","2026-06-15T14:23:02.960Z","G02","366","add","coluna","Doing"
"7207","2","45","5","20260615","2026-06-15T14:23:02.960Z","G02","366","remove","coluna","Backlog"
"7208","2","45","7","20260615","2026-06-15T14:54:28.510Z","G02","366","add","coluna","Waiting Review"
"7209","2","45","6","20260615","2026-06-15T14:54:28.510Z","G02","366","remove","coluna","Doing"
"7210","2","43","8","20260617","2026-06-17T18:46:04.516Z","G02","366","add","coluna","Review"
"7211","2","43","7","20260617","2026-06-17T18:46:04.516Z","G02","366","remove","coluna","Waiting Review"
"7212","2","43","8","20260617","2026-06-17T22:13:32.788Z","G02","366","remove","coluna","Review"
"7213","2","47","-1","20260612","2026-06-12T21:39:12.378Z","G02","367","add","rotulo","ART. 13"
"7214","2","47","-1","20260612","2026-06-12T21:39:12.378Z","G02","367","add","rotulo","DOCUMENTATION"
"7215","2","47","-1","20260612","2026-06-12T21:39:12.378Z","G02","367","add","rotulo","SIZE_M"
"7216","2","47","5","20260612","2026-06-12T21:39:25.056Z","G02","367","add","coluna","Backlog"
"7217","2","47","6","20260612","2026-06-12T21:39:34.913Z","G02","367","add","coluna","Doing"
"7218","2","47","5","20260612","2026-06-12T21:39:34.913Z","G02","367","remove","coluna","Backlog"
"7219","2","47","7","20260612","2026-06-12T23:26:11.917Z","G02","367","add","coluna","Waiting Review"
"7220","2","47","6","20260612","2026-06-12T23:26:11.917Z","G02","367","remove","coluna","Doing"
"7221","2","41","8","20260613","2026-06-13T01:46:27.270Z","G02","367","add","coluna","Review"
"7222","2","41","7","20260613","2026-06-13T01:46:27.270Z","G02","367","remove","coluna","Waiting Review"
"7223","2","41","8","20260613","2026-06-13T02:04:57.068Z","G02","367","remove","coluna","Review"
"7224","2","42","-1","20260613","2026-06-13T00:16:52.554Z","G02","368","add","rotulo","ART. 13"
"7225","2","42","-1","20260613","2026-06-13T00:16:52.554Z","G02","368","add","rotulo","CODE_REVIEW"
"7226","2","42","-1","20260613","2026-06-13T00:16:52.554Z","G02","368","add","rotulo","DOCUMENTATION"
"7227","2","42","-1","20260613","2026-06-13T00:16:52.554Z","G02","368","add","rotulo","SIZE_M"
"7228","2","42","6","20260613","2026-06-13T00:17:06.449Z","G02","368","add","coluna","Doing"
"7229","2","42","7","20260613","2026-06-13T00:44:46.735Z","G02","368","add","coluna","Waiting Review"
"7230","2","42","6","20260613","2026-06-13T00:44:46.735Z","G02","368","remove","coluna","Doing"
"7231","2","41","8","20260613","2026-06-13T01:03:48.756Z","G02","368","add","coluna","Review"
"7232","2","41","7","20260613","2026-06-13T01:03:48.756Z","G02","368","remove","coluna","Waiting Review"
"7233","2","41","8","20260613","2026-06-13T01:22:58.780Z","G02","368","remove","coluna","Review"
"7234","2","41","-1","20260612","2026-06-12T23:46:39.249Z","G02","369","add","rotulo","ART. 13"
"7235","2","41","-1","20260612","2026-06-12T23:46:39.249Z","G02","369","add","rotulo","DOCUMENTATION"
"7236","2","41","-1","20260612","2026-06-12T23:46:39.249Z","G02","369","add","rotulo","SIZE_PP"
"7237","2","41","5","20260612","2026-06-12T23:46:53.678Z","G02","369","add","coluna","Backlog"
"7238","2","41","6","20260612","2026-06-12T23:46:55.605Z","G02","369","add","coluna","Doing"
"7239","2","41","5","20260612","2026-06-12T23:46:55.605Z","G02","369","remove","coluna","Backlog"
"7240","2","41","7","20260612","2026-06-12T23:54:50.408Z","G02","369","add","coluna","Waiting Review"
"7241","2","41","6","20260612","2026-06-12T23:54:50.408Z","G02","369","remove","coluna","Doing"
"7242","2","48","8","20260613","2026-06-13T01:14:13.016Z","G02","369","add","coluna","Review"
"7243","2","48","7","20260613","2026-06-13T01:14:13.016Z","G02","369","remove","coluna","Waiting Review"
"7244","2","48","8","20260613","2026-06-13T01:44:15.034Z","G02","369","remove","coluna","Review"
"7245","2","41","-1","20260613","2026-06-13T00:13:30.776Z","G02","370","add","rotulo","ART. 11"
"7246","2","41","-1","20260613","2026-06-13T00:13:30.776Z","G02","370","add","rotulo","CODE"
"7247","2","41","-1","20260613","2026-06-13T00:13:30.776Z","G02","370","add","rotulo","SIZE_P"
"7248","2","41","5","20260613","2026-06-13T00:13:38.157Z","G02","370","add","coluna","Backlog"
"7249","2","41","6","20260613","2026-06-13T00:13:39.302Z","G02","370","add","coluna","Doing"
"7250","2","41","5","20260613","2026-06-13T00:13:39.302Z","G02","370","remove","coluna","Backlog"
"7251","2","41","7","20260613","2026-06-13T00:45:55.504Z","G02","370","add","coluna","Waiting Review"
"7252","2","41","6","20260613","2026-06-13T00:45:55.504Z","G02","370","remove","coluna","Doing"
"7253","2","48","8","20260613","2026-06-13T01:19:20.946Z","G02","370","add","coluna","Review"
"7254","2","48","7","20260613","2026-06-13T01:19:20.946Z","G02","370","remove","coluna","Waiting Review"
"7255","2","48","8","20260613","2026-06-13T01:44:07.424Z","G02","370","remove","coluna","Review"
"7256","2","41","-1","20260613","2026-06-13T00:18:48.766Z","G02","371","add","rotulo","ART. 13"
"7257","2","41","-1","20260613","2026-06-13T00:18:48.766Z","G02","371","add","rotulo","CODE"
"7258","2","41","-1","20260613","2026-06-13T00:18:48.766Z","G02","371","add","rotulo","SIZE_M"
"7259","2","41","5","20260613","2026-06-13T00:20:11.255Z","G02","371","add","coluna","Backlog"
"7260","2","41","6","20260613","2026-06-13T00:45:56.920Z","G02","371","add","coluna","Doing"
"7261","2","41","5","20260613","2026-06-13T00:45:56.920Z","G02","371","remove","coluna","Backlog"
"7262","2","41","7","20260613","2026-06-13T01:22:27.383Z","G02","371","add","coluna","Waiting Review"
"7263","2","41","6","20260613","2026-06-13T01:22:27.383Z","G02","371","remove","coluna","Doing"
"7264","2","48","8","20260613","2026-06-13T01:40:51.774Z","G02","371","add","coluna","Review"
"7265","2","48","7","20260613","2026-06-13T01:40:51.774Z","G02","371","remove","coluna","Waiting Review"
"7266","2","48","8","20260613","2026-06-13T02:23:22.914Z","G02","371","remove","coluna","Review"
"7267","2","48","-1","20260613","2026-06-13T01:47:17.978Z","G02","372","add","rotulo","ART. 13"
"7268","2","48","-1","20260613","2026-06-13T01:47:17.978Z","G02","372","add","rotulo","DOCUMENTATION"
"7269","2","48","-1","20260613","2026-06-13T01:47:17.978Z","G02","372","add","rotulo","SIZE_G"
"7270","2","48","5","20260613","2026-06-13T01:48:29.228Z","G02","372","add","coluna","Backlog"
"7271","2","48","6","20260613","2026-06-13T01:49:29.765Z","G02","372","add","coluna","Doing"
"7272","2","48","5","20260613","2026-06-13T01:49:29.765Z","G02","372","remove","coluna","Backlog"
"7273","2","48","7","20260613","2026-06-13T02:23:20.187Z","G02","372","add","coluna","Waiting Review"
"7274","2","48","6","20260613","2026-06-13T02:23:20.187Z","G02","372","remove","coluna","Doing"
"7275","2","41","8","20260613","2026-06-13T02:30:34.777Z","G02","372","add","coluna","Review"
"7276","2","41","7","20260613","2026-06-13T02:30:34.777Z","G02","372","remove","coluna","Waiting Review"
"7277","2","41","8","20260613","2026-06-13T02:42:30.893Z","G02","372","remove","coluna","Review"
"7278","2","41","-1","20260613","2026-06-13T01:47:18.184Z","G02","373","add","rotulo","ART. 13"
"7279","2","41","-1","20260613","2026-06-13T01:47:18.184Z","G02","373","add","rotulo","DOCUMENTATION"
"7280","2","41","-1","20260613","2026-06-13T01:47:18.184Z","G02","373","add","rotulo","SIZE_G"
"7281","2","41","5","20260613","2026-06-13T01:47:44.191Z","G02","373","add","coluna","Backlog"
"7282","2","41","6","20260613","2026-06-13T01:47:45.626Z","G02","373","add","coluna","Doing"
"7283","2","41","5","20260613","2026-06-13T01:47:45.626Z","G02","373","remove","coluna","Backlog"
"7284","2","41","-1","20260613","2026-06-13T02:04:31.628Z","G02","373","remove","rotulo","SIZE_G"
"7285","2","41","-1","20260613","2026-06-13T02:04:38.099Z","G02","373","add","rotulo","SIZE_P"
"7286","2","41","7","20260613","2026-06-13T02:14:33.745Z","G02","373","add","coluna","Waiting Review"
"7287","2","41","6","20260613","2026-06-13T02:14:33.745Z","G02","373","remove","coluna","Doing"
"7288","2","44","8","20260613","2026-06-13T02:22:48.064Z","G02","373","add","coluna","Review"
"7289","2","44","7","20260613","2026-06-13T02:22:48.064Z","G02","373","remove","coluna","Waiting Review"
"7290","2","44","8","20260613","2026-06-13T02:37:46.660Z","G02","373","remove","coluna","Review"
"7291","2","44","-1","20260613","2026-06-13T02:26:02.798Z","G02","374","add","rotulo","DOCUMENTATION"
"7292","2","44","-1","20260613","2026-06-13T02:26:02.798Z","G02","374","add","rotulo","SIZE_P"
"7293","2","44","5","20260613","2026-06-13T02:26:33.598Z","G02","374","add","coluna","Backlog"
"7294","2","44","6","20260613","2026-06-13T02:26:35.611Z","G02","374","add","coluna","Doing"
"7295","2","44","5","20260613","2026-06-13T02:26:35.611Z","G02","374","remove","coluna","Backlog"
"7296","2","44","7","20260613","2026-06-13T02:37:58.168Z","G02","374","add","coluna","Waiting Review"
"7297","2","44","6","20260613","2026-06-13T02:37:58.168Z","G02","374","remove","coluna","Doing"
"7298","2","41","8","20260613","2026-06-13T02:42:29.199Z","G02","374","add","coluna","Review"
"7299","2","41","7","20260613","2026-06-13T02:42:29.199Z","G02","374","remove","coluna","Waiting Review"
"7300","2","41","8","20260613","2026-06-13T02:45:35.582Z","G02","374","remove","coluna","Review"
"7301","2","44","-1","20260615","2026-06-15T16:28:08.280Z","G02","375","add","rotulo","ART. 18"
"7302","2","44","-1","20260615","2026-06-15T16:28:08.280Z","G02","375","add","rotulo","SIZE_M"
"7303","2","44","-1","20260615","2026-06-15T16:28:15.287Z","G02","375","add","rotulo","CODE"
"7304","2","44","-1","20260615","2026-06-15T21:25:53.205Z","G02","375","add","rotulo","BUG"
"7305","2","44","-1","20260615","2026-06-15T21:25:53.205Z","G02","375","remove","rotulo","CODE"
"7306","2","44","5","20260615","2026-06-15T21:26:39.952Z","G02","375","add","coluna","Backlog"
"7307","2","44","6","20260615","2026-06-15T21:26:41.419Z","G02","375","add","coluna","Doing"
"7308","2","44","5","20260615","2026-06-15T21:26:41.419Z","G02","375","remove","coluna","Backlog"
"7309","2","44","6","20260615","2026-06-15T22:15:16.514Z","G02","375","remove","coluna","Doing"
"7310","2","44","5","20260615","2026-06-15T22:17:10.986Z","G02","375","add","coluna","Backlog"
"7311","2","44","6","20260615","2026-06-15T22:17:12.267Z","G02","375","add","coluna","Doing"
"7312","2","44","5","20260615","2026-06-15T22:17:12.267Z","G02","375","remove","coluna","Backlog"
"7313","2","44","7","20260615","2026-06-15T22:17:13.413Z","G02","375","add","coluna","Waiting Review"
"7314","2","44","6","20260615","2026-06-15T22:17:13.413Z","G02","375","remove","coluna","Doing"
