grupo,cartao_numero,acao,coluna,pessoa_id,ocorrido_em
G02,452,remove,Review,G02-A18,2026-06-25T17:14:30.017Z
G02,453,add,DOCUMENTATION,G02-A13,2026-06-25T13:42:47.133Z
G02,453,add,SIZE_M,G02-A13,2026-06-25T13:42:47.133Z
G02,453,add,ART. 16,G02-A13,2026-06-25T13:42:47.133Z
G02,453,add,Backlog,G02-A13,2026-06-25T13:42:59.711Z
G02,453,add,Doing,G02-A13,2026-06-25T13:43:28.822Z
G02,453,remove,Backlog,G02-A13,2026-06-25T13:43:28.822Z
G02,453,add,Waiting Review,G02-A13,2026-06-25T13:59:36.217Z
G02,453,remove,Doing,G02-A13,2026-06-25T13:59:36.217Z
G02,453,add,Review,G02-A18,2026-06-25T17:14:11.610Z
G02,453,remove,Waiting Review,G02-A18,2026-06-25T17:14:11.610Z
G02,453,remove,Review,G02-A18,2026-06-25T17:14:26.236Z
G02,454,add,DOCUMENTATION,G02-A19,2026-06-25T13:50:42.577Z
G02,454,add,SIZE_M,G02-A19,2026-06-25T13:50:42.577Z
G02,454,add,ART. 16,G02-A19,2026-06-25T13:50:42.577Z
G02,454,add,Backlog,G02-A19,2026-06-25T13:51:38.727Z
G02,454,add,Doing,G02-A19,2026-06-25T13:51:42.192Z
G02,454,remove,Backlog,G02-A19,2026-06-25T13:51:42.192Z
G02,454,add,Waiting Review,G02-A19,2026-06-25T14:51:26.944Z
G02,454,remove,Doing,G02-A19,2026-06-25T14:51:26.944Z
G02,454,add,Review,G02-A15,2026-06-25T17:14:10.930Z
G02,454,remove,Waiting Review,G02-A15,2026-06-25T17:14:10.930Z
G02,454,remove,Review,G02-A15,2026-06-25T17:37:49.680Z
G02,455,add,DOCUMENTATION,G02-A18,2026-06-25T13:53:43.788Z
G02,455,add,SIZE_M,G02-A18,2026-06-25T13:53:43.788Z
G02,455,add,ART. 16,G02-A18,2026-06-25T13:53:43.788Z
G02,455,add,Backlog,G02-A18,2026-06-25T13:59:18.548Z
G02,455,add,Doing,G02-A18,2026-06-25T13:59:22.443Z
G02,455,remove,Backlog,G02-A18,2026-06-25T13:59:22.443Z
G02,455,add,Waiting Review,G02-A18,2026-06-25T15:00:17.113Z
G02,455,remove,Doing,G02-A18,2026-06-25T15:00:17.113Z
G02,455,add,Review,G02-A19,2026-06-25T15:22:00.135Z
G02,455,remove,Waiting Review,G02-A19,2026-06-25T15:22:00.135Z
G02,455,remove,Review,G02-A19,2026-06-25T15:37:30.547Z
G02,456,add,CODE,G02-A14,2026-06-25T14:05:01.944Z
G02,456,add,ART. 14,G02-A14,2026-06-25T14:05:01.944Z
G02,456,add,SIZE_GG,G02-A14,2026-06-25T14:05:01.944Z
G02,456,add,Backlog,G02-A14,2026-06-25T14:05:05.036Z
G02,456,add,Doing,G02-A14,2026-06-25T14:05:19.163Z
G02,456,remove,Backlog,G02-A14,2026-06-25T14:05:19.163Z
G02,456,add,Waiting Review,G02-A14,2026-06-25T20:30:52.228Z
G02,456,remove,Doing,G02-A14,2026-06-25T20:30:52.228Z
G02,456,add,Review,G02-A12,2026-06-26T00:58:52.964Z
G02,456,remove,Waiting Review,G02-A12,2026-06-26T00:58:52.964Z
G02,456,remove,Review,G02-A12,2026-06-26T02:16:13.494Z
G02,458,add,DOCUMENTATION,G02-A13,2026-06-25T14:01:18.955Z
G02,458,add,SIZE_M,G02-A13,2026-06-25T14:01:18.955Z
G02,458,add,ART. 16,G02-A13,2026-06-25T14:01:18.955Z
G02,458,add,Backlog,G02-A13,2026-06-25T14:01:27.828Z
G02,458,add,Doing,G02-A13,2026-06-25T14:01:32.332Z
G02,458,remove,Backlog,G02-A13,2026-06-25T14:01:32.332Z
G02,458,add,SIZE_G,G02-A13,2026-06-25T14:02:18.868Z
G02,458,add,ART. 14,G02-A13,2026-06-25T14:02:18.868Z
G02,458,remove,ART. 16,G02-A13,2026-06-25T14:02:18.868Z
G02,458,remove,SIZE_M,G02-A13,2026-06-25T14:02:18.868Z
G02,458,add,DESIGN,G02-A13,2026-06-25T14:02:40.903Z
G02,458,add,CODE,G02-A13,2026-06-25T14:02:40.903Z
G02,458,remove,DOCUMENTATION,G02-A13,2026-06-25T14:02:40.903Z
G02,458,add,Waiting Review,G02-A13,2026-06-25T17:00:49.168Z
G02,458,remove,Doing,G02-A13,2026-06-25T17:00:49.168Z
G02,459,add,ART. 14,G02-A16,2026-06-25T14:25:13.167Z
G02,459,add,BUG,G02-A16,2026-06-25T14:25:29.567Z
G02,459,add,CODE,G02-A16,2026-06-25T14:25:29.567Z
G02,459,add,Backlog,G02-A16,2026-06-25T14:26:29.401Z
G02,459,add,Doing,G02-A16,2026-06-25T14:26:30.972Z
G02,459,remove,Backlog,G02-A16,2026-06-25T14:26:30.972Z
G02,459,add,Waiting Review,G02-A16,2026-06-25T15:01:30.008Z
G02,459,remove,Doing,G02-A16,2026-06-25T15:01:30.008Z
G02,459,add,Review,G02-A12,2026-06-25T17:14:46.851Z
G02,459,remove,Waiting Review,G02-A12,2026-06-25T17:14:46.851Z
G02,459,remove,Review,G02-A12,2026-06-25T23:04:19.742Z
G02,460,add,DOCUMENTATION,G02-A19,2026-06-25T15:45:01.736Z
G02,460,add,SIZE_P,G02-A19,2026-06-25T15:45:01.736Z
G02,460,add,ART. 16,G02-A19,2026-06-25T15:45:01.736Z
G02,460,add,Backlog,G02-A19,2026-06-25T15:45:10.156Z
G02,460,add,Doing,G02-A19,2026-06-25T15:45:13.757Z
G02,460,remove,Backlog,G02-A19,2026-06-25T15:45:13.757Z
G02,460,add,Waiting Review,G02-A19,2026-06-25T16:21:30.783Z
G02,460,remove,Doing,G02-A19,2026-06-25T16:21:30.783Z
G02,460,add,Review,G02-A18,2026-06-25T17:13:57.246Z
G02,460,remove,Waiting Review,G02-A18,2026-06-25T17:13:57.246Z
G02,460,remove,Review,G02-A18,2026-06-25T17:14:25.086Z
G02,461,add,SIZE_M,G02-A13,2026-06-25T17:12:31.016Z
G02,461,add,ART. 17,G02-A13,2026-06-25T17:12:31.016Z
G02,461,add,Presentation,G02-A13,2026-06-25T17:12:31.016Z
G02,461,add,Backlog,G02-A13,2026-06-25T17:12:39.102Z
G02,461,add,Doing,G02-A13,2026-06-25T17:12:47.597Z
G02,461,remove,Backlog,G02-A13,2026-06-25T17:12:47.597Z
G02,461,add,Waiting Review,G02-A13,2026-06-25T19:56:13.048Z
G02,461,remove,Doing,G02-A13,2026-06-25T19:56:13.048Z
G02,461,add,Review,G02-A12,2026-06-26T00:58:44.996Z
G02,461,remove,Waiting Review,G02-A12,2026-06-26T00:58:44.996Z
G02,461,remove,Review,G02-A12,2026-06-26T02:16:11.993Z
G02,462,add,DOCUMENTATION,G02-A18,2026-06-25T17:15:28.219Z
G02,462,add,SIZE_P,G02-A18,2026-06-25T17:15:28.219Z
G02,462,add,ART. 16,G02-A18,2026-06-25T17:15:28.219Z
G02,462,add,Backlog,G02-A18,2026-06-25T17:15:35.870Z
G02,462,add,Doing,G02-A18,2026-06-25T17:15:37.996Z
G02,462,remove,Backlog,G02-A18,2026-06-25T17:15:37.996Z
G02,462,add,Waiting Review,G02-A18,2026-06-25T17:37:19.323Z
G02,462,remove,Doing,G02-A18,2026-06-25T17:37:19.323Z
G02,462,add,Review,G02-A15,2026-06-25T17:37:44.787Z
G02,462,remove,Waiting Review,G02-A15,2026-06-25T17:37:44.787Z
G02,462,remove,Review,G02-A15,2026-06-25T17:45:09.089Z
G02,463,add,DOCUMENTATION,G02-A19,2026-06-25T17:19:12.598Z
G02,463,add,SIZE_M,G02-A19,2026-06-25T17:19:12.598Z
G02,463,add,ART. 16,G02-A19,2026-06-25T17:19:12.598Z
G02,463,add,Backlog,G02-A19,2026-06-25T17:19:48.175Z
G02,463,add,Doing,G02-A19,2026-06-25T17:20:03.946Z
G02,463,remove,Backlog,G02-A19,2026-06-25T17:20:03.946Z
G02,463,add,Waiting Review,G02-A19,2026-06-25T17:54:14.197Z
G02,463,remove,Doing,G02-A19,2026-06-25T17:54:14.197Z
G02,463,add,Review,G02-A15,2026-06-25T18:10:28.318Z
G02,463,remove,Waiting Review,G02-A15,2026-06-25T18:10:28.318Z
G02,463,remove,Review,G02-A15,2026-06-25T18:16:18.994Z
G02,464,add,Review,G02-A16,2026-06-25T17:31:48.275Z
G02,464,add,SIZE_G,G02-A16,2026-06-25T17:31:48.275Z
G02,464,remove,Review,G02-A16,2026-06-25T17:33:35.207Z
G02,465,add,Review,G02-A16,2026-06-25T17:32:47.262Z
G02,465,remove,Review,G02-A16,2026-06-25T17:33:20.303Z
G02,466,add,CODE_REVIEW,G02-A16,2026-06-25T17:33:58.081Z
G02,466,add,SIZE_G,G02-A16,2026-06-25T17:33:58.081Z
G02,466,add,Backlog,G02-A16,2026-06-25T17:34:00.497Z
G02,466,add,Doing,G02-A16,2026-06-25T17:34:01.801Z
G02,466,remove,Backlog,G02-A16,2026-06-25T17:34:01.801Z
G02,466,add,BUG,G02-A16,2026-06-25T19:18:30.117Z
G02,466,add,CODE,G02-A16,2026-06-25T19:18:30.117Z
G02,466,add,Waiting Review,G02-A16,2026-06-25T22:55:50.013Z
G02,466,remove,Doing,G02-A16,2026-06-25T22:55:50.013Z
G02,466,add,Review,G02-A12,2026-06-26T00:58:38.554Z
G02,466,remove,Waiting Review,G02-A12,2026-06-26T00:58:38.554Z
G02,466,remove,Review,G02-A12,2026-06-26T02:16:14.959Z
G02,467,add,DOCUMENTATION,G02-A15,2026-06-25T17:39:20.091Z
G02,467,add,SIZE_G,G02-A15,2026-06-25T17:39:20.091Z
G02,467,add,Backlog,G02-A15,2026-06-25T17:39:30.037Z
G02,467,add,Doing,G02-A15,2026-06-25T17:39:32.732Z
G02,467,remove,Backlog,G02-A15,2026-06-25T17:39:32.732Z
G02,467,add,CODE,G02-A15,2026-06-25T17:39:49.373Z
G02,467,add,Waiting Review,G02-A15,2026-06-25T18:47:41.459Z
G02,467,remove,Doing,G02-A15,2026-06-25T18:47:41.459Z
G02,467,add,Review,G02-A18,2026-06-25T18:57:36.441Z
G02,467,remove,Waiting Review,G02-A18,2026-06-25T18:57:36.441Z
G02,467,remove,Review,G02-A18,2026-06-25T20:13:41.171Z
G02,468,add,DOCUMENTATION,G02-A18,2026-06-25T17:38:59.799Z
G02,468,add,SIZE_P,G02-A18,2026-06-25T17:38:59.799Z
G02,468,add,ART. 16,G02-A18,2026-06-25T17:38:59.799Z
G02,468,add,Backlog,G02-A18,2026-06-25T17:43:55.444Z
G02,468,add,Doing,G02-A18,2026-06-25T17:43:58.254Z
G02,468,remove,Backlog,G02-A18,2026-06-25T17:43:58.254Z
G02,468,add,Waiting Review,G02-A18,2026-06-25T18:11:31.921Z
G02,468,remove,Doing,G02-A18,2026-06-25T18:11:31.921Z
G02,468,add,Review,G02-A15,2026-06-25T18:12:00.913Z
G02,468,remove,Waiting Review,G02-A15,2026-06-25T18:12:00.913Z
G02,468,remove,Review,G02-A15,2026-06-25T18:16:17.472Z
G02,469,add,CODE,G02-A19,2026-06-25T17:55:46.603Z
G02,469,add,SIZE_M,G02-A19,2026-06-25T17:55:46.603Z
G02,469,add,ART. 16,G02-A19,2026-06-25T17:55:46.603Z
G02,469,add,Backlog,G02-A19,2026-06-25T17:57:39.549Z
G02,469,add,Doing,G02-A19,2026-06-25T17:58:05.217Z
G02,469,remove,Backlog,G02-A19,2026-06-25T17:58:05.217Z
G02,469,add,Waiting Review,G02-A19,2026-06-25T18:23:47.169Z
G02,469,remove,Doing,G02-A19,2026-06-25T18:23:47.169Z
G02,469,add,Review,G02-A15,2026-06-25T18:26:54.925Z
G02,469,remove,Waiting Review,G02-A15,2026-06-25T18:26:54.925Z
G02,469,remove,Review,G02-A15,2026-06-25T18:30:06.147Z
G02,470,add,DOCUMENTATION,G02-A18,2026-06-25T18:15:00.453Z
G02,470,add,SIZE_P,G02-A18,2026-06-25T18:15:00.453Z
G02,470,add,ART. 16,G02-A18,2026-06-25T18:15:00.453Z
G02,470,add,Backlog,G02-A18,2026-06-25T18:16:34.412Z
G02,470,add,Doing,G02-A18,2026-06-25T18:16:36.232Z
G02,470,remove,Backlog,G02-A18,2026-06-25T18:16:36.232Z
G02,470,add,Waiting Review,G02-A18,2026-06-25T18:28:18.306Z
G02,470,remove,Doing,G02-A18,2026-06-25T18:28:18.306Z
G02,470,add,Review,G02-A15,2026-06-25T18:30:02.232Z
G02,470,remove,Waiting Review,G02-A15,2026-06-25T18:30:02.232Z
G02,470,remove,Review,G02-A15,2026-06-25T18:35:19.487Z
G02,471,add,DOCUMENTATION,G02-A19,2026-06-25T18:40:14.041Z
G02,471,add,SIZE_M,G02-A19,2026-06-25T18:40:14.041Z
G02,471,add,ART. 16,G02-A19,2026-06-25T18:40:14.041Z
G02,471,add,Backlog,G02-A19,2026-06-25T18:40:54.703Z
G02,471,add,Doing,G02-A19,2026-06-25T18:41:14.995Z
G02,471,remove,Backlog,G02-A19,2026-06-25T18:41:14.995Z
G02,471,add,Waiting Review,G02-A19,2026-06-25T19:35:29.411Z
G02,471,remove,Doing,G02-A19,2026-06-25T19:35:29.411Z
G02,471,add,Review,G02-A12,2026-06-25T23:05:25.428Z
G02,471,remove,Waiting Review,G02-A12,2026-06-25T23:05:25.428Z
G02,471,remove,Review,G02-A12,2026-06-26T00:27:25.549Z
G02,472,add,DOCUMENTATION,G02-A18,2026-06-25T18:44:56.452Z
G02,472,add,SIZE_P,G02-A18,2026-06-25T18:44:56.452Z
G02,472,add,ART. 16,G02-A18,2026-06-25T18:44:56.452Z
G02,472,add,Backlog,G02-A18,2026-06-25T18:46:54.377Z
G02,472,add,Doing,G02-A18,2026-06-25T18:47:03.656Z
G02,472,remove,Backlog,G02-A18,2026-06-25T18:47:03.656Z
G02,472,add,Waiting Review,G02-A18,2026-06-25T18:54:24.445Z
G02,472,remove,Doing,G02-A18,2026-06-25T18:54:24.445Z
G02,472,add,Review,G02-A15,2026-06-25T18:57:21.564Z
G02,472,remove,Waiting Review,G02-A15,2026-06-25T18:57:21.564Z
G02,472,remove,Review,G02-A15,2026-06-25T20:12:34.156Z
G02,473,add,DOCUMENTATION,G02-A12,2026-06-25T18:53:28.998Z
G02,473,add,ART. 18,G02-A12,2026-06-25T18:53:28.998Z
G02,473,add,SIZE_P,G02-A12,2026-06-25T18:53:42.133Z
G02,473,add,Backlog,G02-A12,2026-06-25T18:55:23.310Z
G02,473,add,Doing,G02-A12,2026-06-25T18:55:25.122Z
G02,473,remove,Backlog,G02-A12,2026-06-25T18:55:25.122Z
G02,473,add,Waiting Review,G02-A12,2026-06-25T22:31:59.072Z
G02,473,remove,Doing,G02-A12,2026-06-25T22:31:59.072Z
G02,473,add,Review,G02-A19,2026-06-26T00:29:17.029Z
G02,473,remove,Waiting Review,G02-A19,2026-06-26T00:29:17.029Z
G02,473,remove,Review,G02-A19,2026-06-26T00:58:44.797Z
G02,474,add,DOCUMENTATION,G02-A19,2026-06-25T19:56:15.316Z
G02,474,add,SIZE_M,G02-A19,2026-06-25T19:56:15.316Z
G02,474,add,ART. 16,G02-A19,2026-06-25T19:56:15.316Z
G02,474,add,Backlog,G02-A19,2026-06-25T19:56:44.726Z
G02,474,add,Doing,G02-A19,2026-06-25T20:07:58.906Z
G02,474,remove,Backlog,G02-A19,2026-06-25T20:07:58.906Z
G02,474,add,Waiting Review,G02-A19,2026-06-25T20:21:30.553Z
G02,474,remove,Doing,G02-A19,2026-06-25T20:21:30.553Z
G02,474,add,Review,G02-A15,2026-06-26T01:56:40.168Z
G02,474,remove,Waiting Review,G02-A15,2026-06-26T01:56:40.168Z
G02,474,remove,Review,G02-A15,2026-06-26T02:22:01.752Z
G02,475,add,DOCUMENTATION,G02-A18,2026-06-25T20:24:43.612Z
G02,475,add,SIZE_M,G02-A18,2026-06-25T20:24:43.612Z
G02,475,add,ART. 16,G02-A18,2026-06-25T20:24:43.612Z
G02,475,add,Backlog,G02-A18,2026-06-25T20:28:05.577Z
G02,475,add,Doing,G02-A18,2026-06-25T20:28:11.851Z
G02,475,remove,Backlog,G02-A18,2026-06-25T20:28:11.851Z
G02,475,add,Waiting Review,G02-A18,2026-06-25T20:31:50.594Z
G02,475,remove,Doing,G02-A18,2026-06-25T20:31:50.594Z
G02,475,add,Review,G02-A19,2026-06-26T02:23:40.045Z
G02,475,remove,Waiting Review,G02-A19,2026-06-26T02:23:40.045Z
G02,475,remove,Review,G02-A19,2026-06-26T02:56:03.125Z
G02,476,add,DOCUMENTATION,G02-A18,2026-06-25T20:36:29.556Z
G02,476,add,SIZE_M,G02-A18,2026-06-25T20:36:29.556Z
G02,476,add,ART. 16,G02-A18,2026-06-25T20:36:29.556Z
G02,476,add,Backlog,G02-A18,2026-06-25T20:36:37.508Z
G02,476,add,Doing,G02-A18,2026-06-25T20:36:39.902Z
G02,476,remove,Backlog,G02-A18,2026-06-25T20:36:39.902Z
G02,476,add,Waiting Review,G02-A18,2026-06-25T23:13:45.047Z
G02,476,remove,Doing,G02-A18,2026-06-25T23:13:45.047Z
G02,476,add,Review,G02-A15,2026-06-25T23:16:32.056Z
G02,476,remove,Waiting Review,G02-A15,2026-06-25T23:16:32.056Z
G02,476,remove,Review,G02-A15,2026-06-26T00:28:16.406Z
G02,477,add,DOCUMENTATION,G02-A19,2026-06-25T21:00:02.255Z
G02,477,add,SIZE_M,G02-A19,2026-06-25T21:00:02.255Z
G02,477,add,ART. 16,G02-A19,2026-06-25T21:00:02.255Z
G02,477,add,Backlog,G02-A19,2026-06-25T21:00:12.139Z
G02,477,add,Doing,G02-A19,2026-06-25T21:10:59.104Z
G02,477,remove,Backlog,G02-A19,2026-06-25T21:10:59.104Z
G02,477,add,Waiting Review,G02-A19,2026-06-25T21:52:19.628Z
G02,477,remove,Doing,G02-A19,2026-06-25T21:52:19.628Z
G02,477,add,Review,G02-A18,2026-06-25T23:13:45.752Z
G02,477,remove,Waiting Review,G02-A18,2026-06-25T23:13:45.752Z
G02,477,remove,Review,G02-A18,2026-06-26T01:21:40.031Z
G02,478,add,Backlog,G02-A12,2026-06-25T22:31:01.209Z
G02,478,add,SIZE_P,G02-A12,2026-06-25T22:31:17.913Z
G02,478,add,ART. 15,G02-A12,2026-06-25T22:31:17.913Z
G02,478,add,Doing,G02-A12,2026-06-25T22:32:00.532Z
G02,478,remove,Backlog,G02-A12,2026-06-25T22:32:00.532Z
G02,478,add,DESIGN,G02-A12,2026-06-25T22:55:54.639Z
G02,478,add,Waiting Review,G02-A12,2026-06-25T23:02:47.351Z
G02,478,remove,Doing,G02-A12,2026-06-25T23:02:47.351Z
G02,478,add,Review,G02-A19,2026-06-25T23:04:45.064Z
G02,478,remove,Waiting Review,G02-A19,2026-06-25T23:04:45.064Z
G02,478,remove,Review,G02-A19,2026-06-25T23:54:34.611Z
G02,479,add,DOCUMENTATION,G02-A19,2026-06-25T22:41:47.552Z
G02,479,add,SIZE_M,G02-A19,2026-06-25T22:41:47.552Z
G02,479,add,ART. 15,G02-A19,2026-06-25T22:41:47.552Z
G02,479,add,Backlog,G02-A19,2026-06-25T22:43:05.597Z
G02,479,add,Doing,G02-A19,2026-06-25T22:43:48.031Z
G02,479,remove,Backlog,G02-A19,2026-06-25T22:43:48.031Z
G02,479,add,Waiting Review,G02-A19,2026-06-25T23:16:09.657Z
G02,479,remove,Doing,G02-A19,2026-06-25T23:16:09.657Z
G02,479,add,Review,G02-A15,2026-06-26T01:56:37.738Z
G02,479,remove,Waiting Review,G02-A15,2026-06-26T01:56:37.738Z
G02,479,remove,Review,G02-A15,2026-06-26T02:22:03.235Z
G02,481,add,ART. 15,G02-A12,2026-06-26T00:54:36.906Z
G02,481,add,SIZE_P,G02-A12,2026-06-26T00:55:41.205Z
G02,481,add,Backlog,G02-A12,2026-06-26T00:55:48.371Z
G02,481,add,Doing,G02-A12,2026-06-26T00:55:50.319Z
G02,481,remove,Backlog,G02-A12,2026-06-26T00:55:50.319Z
G02,481,add,Waiting Review,G02-A12,2026-06-26T02:18:31.752Z
G02,481,remove,Doing,G02-A12,2026-06-26T02:18:31.752Z
G02,481,add,Review,G02-A19,2026-06-26T02:23:32.170Z
G02,481,remove,Waiting Review,G02-A19,2026-06-26T02:23:32.170Z
G02,481,remove,Review,G02-A19,2026-06-26T02:56:26.207Z
G02,482,add,CODE,G02-A15,2026-06-25T23:56:43.571Z
G02,482,add,SIZE_P,G02-A15,2026-06-25T23:56:43.571Z
G02,482,add,Backlog,G02-A15,2026-06-25T23:56:54.440Z
G02,482,add,Doing,G02-A15,2026-06-25T23:56:56.371Z
G02,482,remove,Backlog,G02-A15,2026-06-25T23:56:56.371Z
G02,482,add,Waiting Review,G02-A15,2026-06-26T00:09:31.795Z
G02,482,remove,Doing,G02-A15,2026-06-26T00:09:31.795Z
G02,482,add,Review,G02-A12,2026-06-26T00:58:27.067Z
G02,482,remove,Waiting Review,G02-A12,2026-06-26T00:58:27.067Z
G02,482,remove,Review,G02-A12,2026-06-26T02:16:03.439Z
G02,483,add,DOCUMENTATION,G02-A19,2026-06-25T23:57:06.195Z
G02,483,add,SIZE_PP,G02-A19,2026-06-25T23:57:06.195Z
G02,483,add,ART. 16,G02-A19,2026-06-25T23:57:06.195Z
G02,483,add,Backlog,G02-A19,2026-06-25T23:57:20.205Z
G02,483,add,Doing,G02-A19,2026-06-25T23:57:26.528Z
G02,483,remove,Backlog,G02-A19,2026-06-25T23:57:26.528Z
G02,483,add,Waiting Review,G02-A19,2026-06-26T00:14:37.880Z
G02,483,remove,Doing,G02-A19,2026-06-26T00:14:37.880Z
G02,483,add,Review,G02-A15,2026-06-26T01:56:15.604Z
G02,483,remove,Waiting Review,G02-A15,2026-06-26T01:56:15.604Z
G02,483,remove,Review,G02-A15,2026-06-26T02:21:58.817Z
G02,484,add,DOCUMENTATION,G02-A18,2026-06-25T23:59:03.525Z
G02,484,add,SIZE_M,G02-A18,2026-06-25T23:59:03.525Z
G02,484,add,ART. 16,G02-A18,2026-06-25T23:59:03.525Z
G02,484,add,Backlog,G02-A18,2026-06-25T23:59:16.678Z
G02,484,add,Doing,G02-A18,2026-06-25T23:59:44.520Z
G02,484,remove,Backlog,G02-A18,2026-06-25T23:59:44.520Z
G02,484,add,Waiting Review,G02-A18,2026-06-26T01:20:55.041Z
G02,484,remove,Doing,G02-A18,2026-06-26T01:20:55.041Z
G02,484,add,Review,G02-A19,2026-06-26T02:23:38.626Z
G02,484,remove,Waiting Review,G02-A19,2026-06-26T02:23:38.626Z
G02,484,remove,Review,G02-A19,2026-06-26T02:56:11.625Z
G02,485,add,SIZE_PP,G02-A15,2026-06-26T00:08:52.102Z
G02,485,add,Backlog,G02-A15,2026-06-26T00:09:33.603Z
G02,485,add,CODE,G02-A15,2026-06-26T00:09:47.257Z
G02,485,add,Doing,G02-A15,2026-06-26T00:09:59.431Z
G02,485,remove,Backlog,G02-A15,2026-06-26T00:09:59.431Z
G02,485,add,Waiting Review,G02-A15,2026-06-26T00:18:09.876Z
G02,485,remove,Doing,G02-A15,2026-06-26T00:18:09.876Z
G02,485,add,Review,G02-A12,2026-06-26T00:58:28.184Z
G02,485,remove,Waiting Review,G02-A12,2026-06-26T00:58:28.184Z
G02,485,remove,Review,G02-A12,2026-06-26T02:16:10.200Z
G02,486,add,DOCUMENTATION,G02-A19,2026-06-26T00:15:22.637Z
G02,486,add,SIZE_P,G02-A19,2026-06-26T00:15:22.637Z
G02,486,add,ART. 16,G02-A19,2026-06-26T00:15:22.637Z
G02,486,add,Backlog,G02-A19,2026-06-26T00:16:11.489Z
G02,486,add,Doing,G02-A19,2026-06-26T00:16:31.962Z
G02,486,remove,Backlog,G02-A19,2026-06-26T00:16:31.962Z
G02,486,add,Waiting Review,G02-A19,2026-06-26T01:07:54.698Z
G02,486,remove,Doing,G02-A19,2026-06-26T01:07:54.698Z
G02,486,add,Review,G02-A18,2026-06-26T01:21:11.761Z
G02,486,remove,Waiting Review,G02-A18,2026-06-26T01:21:11.761Z
G02,486,remove,Review,G02-A18,2026-06-26T01:21:23.413Z
G02,487,add,SIZE_G,G02-A15,2026-06-26T00:59:12.583Z
G02,487,add,CODE,G02-A15,2026-06-26T01:00:13.325Z
G02,487,add,DEPLOY,G02-A15,2026-06-26T01:01:04.553Z
G02,487,add,Backlog,G02-A15,2026-06-26T01:03:58.478Z
G02,487,add,Doing,G02-A15,2026-06-26T01:04:00.650Z
G02,487,remove,Backlog,G02-A15,2026-06-26T01:04:00.650Z
G02,487,add,Waiting Review,G02-A12,2026-06-26T01:18:54.652Z
G02,487,remove,Doing,G02-A12,2026-06-26T01:18:54.652Z
G02,487,add,Review,G02-A12,2026-06-26T02:15:25.249Z
G02,487,remove,Waiting Review,G02-A12,2026-06-26T02:15:25.249Z
G02,487,remove,Review,G02-A12,2026-06-26T02:21:37.784Z
G02,488,add,DOCUMENTATION,G02-A19,2026-06-26T01:09:24.476Z
G02,488,add,SIZE_P,G02-A19,2026-06-26T01:09:24.476Z
G02,488,add,ART. 16,G02-A19,2026-06-26T01:09:24.476Z
G02,488,add,Backlog,G02-A19,2026-06-26T01:09:36.672Z
G02,488,add,Doing,G02-A19,2026-06-26T01:09:40.892Z
G02,488,remove,Backlog,G02-A19,2026-06-26T01:09:40.892Z
G02,488,add,Waiting Review,G02-A19,2026-06-26T01:54:22.220Z
G02,488,remove,Doing,G02-A19,2026-06-26T01:54:22.220Z
G02,488,add,Review,G02-A15,2026-06-26T01:56:08.470Z
G02,488,remove,Waiting Review,G02-A15,2026-06-26T01:56:08.470Z
G02,488,remove,Review,G02-A15,2026-06-26T02:22:00.400Z
G02,489,add,DOCUMENTATION,G02-A13,2026-06-26T01:51:29.363Z
G02,489,add,SIZE_P,G02-A13,2026-06-26T01:51:29.363Z
G02,489,add,ART. 16,G02-A13,2026-06-26T01:51:29.363Z
G02,489,add,Backlog,G02-A13,2026-06-26T01:51:39.669Z
G02,489,add,Doing,G02-A13,2026-06-26T01:51:41.236Z
G02,489,remove,Backlog,G02-A13,2026-06-26T01:51:41.236Z
G02,489,add,Waiting Review,G02-A13,2026-06-26T02:20:04.122Z
G02,489,remove,Doing,G02-A13,2026-06-26T02:20:04.122Z
G02,490,add,CODE,G02-A15,2026-06-26T02:08:16.244Z
G02,490,add,SIZE_PP,G02-A15,2026-06-26T02:08:16.244Z
G02,490,add,Backlog,G02-A15,2026-06-26T02:08:24.979Z
G02,490,add,Doing,G02-A15,2026-06-26T02:08:26.397Z
G02,490,remove,Backlog,G02-A15,2026-06-26T02:08:26.397Z
G02,490,add,Waiting Review,G02-A15,2026-06-26T02:15:14.373Z
G02,490,remove,Doing,G02-A15,2026-06-26T02:15:14.373Z
G02,490,add,Review,G02-A12,2026-06-26T02:18:27.226Z
G02,490,remove,Waiting Review,G02-A12,2026-06-26T02:18:27.226Z
G02,490,remove,Review,G02-A12,2026-06-26T02:21:39.467Z
G02,491,add,DOCUMENTATION,G02-A19,2026-06-26T02:27:48.388Z
G02,491,add,SIZE_P,G02-A19,2026-06-26T02:27:48.388Z
G02,491,add,ART. 18,G02-A19,2026-06-26T02:27:48.388Z
G02,491,add,Backlog,G02-A19,2026-06-26T02:27:58.414Z
G02,491,add,Doing,G02-A19,2026-06-26T02:28:02.288Z
G02,491,remove,Backlog,G02-A19,2026-06-26T02:28:02.288Z
G02,491,add,Waiting Review,G02-A19,2026-06-26T02:37:41.409Z
G02,491,remove,Doing,G02-A19,2026-06-26T02:37:41.409Z
G02,491,add,Review,G02-A12,2026-06-26T02:40:16.274Z
G02,491,remove,Waiting Review,G02-A12,2026-06-26T02:40:16.274Z
G02,491,remove,Review,G02-A12,2026-06-26T02:56:26.285Z
G02,492,add,CODE,G02-A14,2026-06-26T12:07:09.418Z
